suite,operation,call,provider,layout,width,repetition,cpu,logical_values,operations,values_per_operation,passes,seed,data_seed,payload_bytes,input_bytes,output_bytes,allocation_bytes,hot_metadata_bytes,trace_bytes,audit_aux_bytes,payload_alignment,page_bytes,elapsed_ns,ns_per_operation,ns_per_value,checksum0,checksum1,final_state,address_sum,trace_hash,required_unique_payload_lines,payload_lines,required_line_visits,required_line_coverage,coverage_kind,residence,minor_faults,major_faults,pmu_status,cycles_raw,instructions_raw,cache_misses_raw,pmu_time_enabled_ns,pmu_time_running_ns,capacity_mode,requested_payload_bytes
bulk,decode,opaque,selected,scan,7,0,0,262144,8388608,256,8192,124196584364,124196584364,229376,229376,262144,491520,32,0,7168,64,4096,18573208,2.21409893,0.008648823947,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,82001095,394338656,1655,18575321,18575321,not_applicable,0
bulk,decode,opaque,selected,scan,7,1,0,262144,8388608,256,8192,124196584364,124196584364,229376,229376,262144,491520,32,0,7168,64,4096,18516088,2.207289696,0.008622225374,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,81986123,394338653,1304,18522671,18522671,not_applicable,0
bulk,decode,opaque,selected,scan,7,2,0,262144,8388608,256,8192,124196584364,124196584364,229376,229376,262144,491520,32,0,7168,64,4096,18474108,2.20228529,0.008602676913,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,81984886,394338654,440,18492731,18492731,not_applicable,0
bulk,decode,opaque,selected,scan,7,3,0,262144,8388608,256,8192,124196584364,124196584364,229376,229376,262144,491520,32,0,7168,64,4096,18534578,2.209493876,0.008630835451,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,81983397,394338655,601,18514482,18514482,not_applicable,0
bulk,decode,opaque,selected,scan,7,4,0,262144,8388608,256,8192,124196584364,124196584364,229376,229376,262144,491520,32,0,7168,64,4096,18531968,2.209182739,0.008629620075,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,81974185,394338654,382,18527581,18527581,not_applicable,0
bulk,encode,opaque,selected,scan,7,0,0,262144,8388608,256,8192,124196584364,124196584364,229376,262144,229376,491520,32,0,7168,64,4096,18352278,2.187762022,0.008545945399,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,81132412,318841182,285,18336761,18336761,not_applicable,0
bulk,encode,opaque,selected,scan,7,1,0,262144,8388608,256,8192,124196584364,124196584364,229376,262144,229376,491520,32,0,7168,64,4096,18377928,2.19081974,0.008557889611,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,81148302,318841183,1309,18341451,18341451,not_applicable,0
bulk,encode,opaque,selected,scan,7,2,0,262144,8388608,256,8192,124196584364,124196584364,229376,262144,229376,491520,32,0,7168,64,4096,18290707,2.180422187,0.008517274167,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,81120483,318841182,518,18309211,18309211,not_applicable,0
bulk,encode,opaque,selected,scan,7,3,0,262144,8388608,256,8192,124196584364,124196584364,229376,262144,229376,491520,32,0,7168,64,4096,18416337,2.19539845,0.008575775195,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,81102418,318841184,1040,18348401,18348401,not_applicable,0
bulk,encode,opaque,selected,scan,7,4,0,262144,8388608,256,8192,124196584364,124196584364,229376,262144,229376,491520,32,0,7168,64,4096,18300768,2.181621552,0.008521959186,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,81082561,318841181,551,18321842,18321842,not_applicable,0
bulk,decode,opaque,prior,scan,7,0,0,262144,8388608,256,8192,124196584364,124196584364,229376,229376,262144,491520,32,0,7168,64,4096,15598833,1.8595258,0.007263772655,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,69151528,436281690,79,15619898,15619898,not_applicable,0
bulk,decode,opaque,prior,scan,7,1,0,262144,8388608,256,8192,124196584364,124196584364,229376,229376,262144,491520,32,0,7168,64,4096,15689734,1.870362043,0.007306101732,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,69320773,436281691,648,15678059,15678059,not_applicable,0
bulk,decode,opaque,prior,scan,7,2,0,262144,8388608,256,8192,124196584364,124196584364,229376,229376,262144,491520,32,0,7168,64,4096,15604403,1.860189795,0.007266366389,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,69307952,436281690,675,15647278,15647278,not_applicable,0
bulk,decode,opaque,prior,scan,7,3,0,262144,8388608,256,8192,124196584364,124196584364,229376,229376,262144,491520,32,0,7168,64,4096,15620603,1.862120986,0.007273910102,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,69178229,436281691,208,15629898,15629898,not_applicable,0
bulk,decode,opaque,prior,scan,7,4,0,262144,8388608,256,8192,124196584364,124196584364,229376,229376,262144,491520,32,0,7168,64,4096,15667514,1.867713213,0.007295754738,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,69313283,436281692,456,15652249,15652249,not_applicable,0
bulk,encode,opaque,prior,scan,7,0,0,262144,8388608,256,8192,124196584364,124196584364,229376,262144,229376,491520,32,0,7168,64,4096,16339114,1.947774172,0.007608492859,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,72307150,385950044,98,16348509,16348509,not_applicable,0
bulk,encode,opaque,prior,scan,7,1,0,262144,8388608,256,8192,124196584364,124196584364,229376,262144,229376,491520,32,0,7168,64,4096,16311984,1.944540024,0.007595859468,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,72274061,385950044,333,16319919,16319919,not_applicable,0
bulk,encode,opaque,prior,scan,7,2,0,262144,8388608,256,8192,124196584364,124196584364,229376,262144,229376,491520,32,0,7168,64,4096,16413455,1.95663631,0.007643110584,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,72248729,385950044,1178,16389279,16389279,not_applicable,0
bulk,encode,opaque,prior,scan,7,3,0,262144,8388608,256,8192,124196584364,124196584364,229376,262144,229376,491520,32,0,7168,64,4096,16295075,1.942524314,0.007587985601,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,72261855,385950043,545,16313828,16313828,not_applicable,0
bulk,encode,opaque,prior,scan,7,4,0,262144,8388608,256,8192,124196584364,124196584364,229376,262144,229376,491520,32,0,7168,64,4096,16308044,1.944070339,0.007594024763,16658700,0,0,0,0,3584,3584,0,1,full_sequential_extent,unestablished,0,0,available,72226813,385950044,1440,16328808,16328808,not_applicable,0
bulk,decode,opaque,plain,u8,7,0,0,262144,8388608,256,8192,124196584364,124196584364,262144,262144,262144,524288,32,0,7168,64,4096,19232669,2.292712808,0.008955909405,16658700,0,0,0,0,4096,4096,0,1,full_sequential_extent,unestablished,0,0,available,85361074,142680416,661,19225902,19225902,not_applicable,0
bulk,decode,opaque,plain,u8,7,1,0,262144,8388608,256,8192,124196584364,124196584364,262144,262144,262144,524288,32,0,7168,64,4096,21052622,2.509668112,0.009803391062,16658700,0,0,0,0,4096,4096,0,1,full_sequential_extent,unestablished,0,0,available,93305179,142680417,462,21061895,21061895,not_applicable,0
bulk,decode,opaque,plain,u8,7,2,0,262144,8388608,256,8192,124196584364,124196584364,262144,262144,262144,524288,32,0,7168,64,4096,20431140,2.435581684,0.009513990954,16658700,0,0,0,0,4096,4096,0,1,full_sequential_extent,unestablished,0,0,available,90562774,142680417,857,20419203,20419203,not_applicable,0
bulk,decode,opaque,plain,u8,7,3,0,262144,8388608,256,8192,124196584364,124196584364,262144,262144,262144,524288,32,0,7168,64,4096,20228360,2.411408424,0.009419564158,16658700,0,0,0,0,4096,4096,0,1,full_sequential_extent,unestablished,0,0,available,89826496,142680417,443,20238113,20238113,not_applicable,0
bulk,decode,opaque,plain,u8,7,4,0,262144,8388608,256,8192,124196584364,124196584364,262144,262144,262144,524288,32,0,7168,64,4096,20497841,2.443533063,0.009545051027,16658700,0,0,0,0,4096,4096,0,1,full_sequential_extent,unestablished,0,0,available,89816746,142680421,2944,20353494,20353494,not_applicable,0
bulk,encode,opaque,plain,u8,7,0,0,262144,8388608,256,8192,124196584364,124196584364,262144,262144,262144,524288,32,0,7168,64,4096,15863624,1.891091347,0.007387075573,16658700,0,0,0,0,4096,4096,0,1,full_sequential_extent,unestablished,0,0,available,70351525,142680411,516,15867469,15867469,not_applicable,0
bulk,encode,opaque,plain,u8,7,1,0,262144,8388608,256,8192,124196584364,124196584364,262144,262144,262144,524288,32,0,7168,64,4096,15826574,1.886674643,0.007369822823,16658700,0,0,0,0,4096,4096,0,1,full_sequential_extent,unestablished,0,0,available,70016450,142680411,621,15819708,15819708,not_applicable,0
bulk,encode,opaque,plain,u8,7,2,0,262144,8388608,256,8192,124196584364,124196584364,262144,262144,262144,524288,32,0,7168,64,4096,15766424,1.879504204,0.007341813296,16658700,0,0,0,0,4096,4096,0,1,full_sequential_extent,unestablished,0,0,available,70189830,142680411,612,15784348,15784348,not_applicable,0
bulk,encode,opaque,plain,u8,7,3,0,262144,8388608,256,8192,124196584364,124196584364,262144,262144,262144,524288,32,0,7168,64,4096,15807334,1.884381056,0.007360863499,16658700,0,0,0,0,4096,4096,0,1,full_sequential_extent,unestablished,0,0,available,70184173,142680412,726,15809809,15809809,not_applicable,0
bulk,encode,opaque,plain,u8,7,4,0,262144,8388608,256,8192,124196584364,124196584364,262144,262144,262144,524288,32,0,7168,64,4096,15800154,1.883525133,0.007357520051,16658700,0,0,0,0,4096,4096,0,1,full_sequential_extent,unestablished,0,0,available,70323647,142680410,584,15819348,15819348,not_applicable,0
capacity,dependent,opaque,selected,scan,7,0,0,1024,1048576,1,1,10723128554898435005,124196584364,896,896,0,896,32,0,13320,64,4096,12078338,11.51880074,11.51880074,67027755,0,14177878401049244230,536598476,16373596347320049996,14,14,1443073,1,required_bytes_exact_trace,unestablished,0,0,available,53556389,49286216,66,12047024,12047024,fixed_logical,0
capacity,dependent,opaque,selected,scan,7,1,0,1024,1048576,1,1,12186166145150884479,124196584364,896,896,0,896,32,0,13320,64,4096,11984948,11.42973709,11.42973709,67054608,0,1565369881453362116,535815998,18068185627717645663,14,14,1441723,1,required_bytes_exact_trace,unestablished,0,0,available,53467852,49278259,11,12004034,12004034,fixed_logical,0
capacity,dependent,opaque,selected,scan,7,2,0,1024,1048576,1,1,1662609931548137281,124196584364,896,896,0,896,32,0,13320,64,4096,12040418,11.48263741,11.48263741,67004559,0,15976300648901984381,536579068,11014229483767293019,14,14,1441994,1,required_bytes_exact_trace,unestablished,0,0,available,53480625,49282676,1,12045204,12045204,fixed_logical,0
capacity,dependent,opaque,selected,scan,7,3,0,1024,1048576,1,1,1430291963782361849,124196584364,896,896,0,896,32,0,13320,64,4096,12013198,11.45667839,11.45667839,66923533,0,2705606056823114912,535734621,42514770704390360,14,14,1442009,1,required_bytes_exact_trace,unestablished,0,0,available,53607780,49284275,0,12035894,12035894,fixed_logical,0
