suite,operation,call,provider,layout,width,repetition,cpu,logical_values,operations,values_per_operation,passes,seed,data_seed,payload_bytes,input_bytes,output_bytes,allocation_bytes,hot_metadata_bytes,trace_bytes,audit_aux_bytes,payload_alignment,page_bytes,elapsed_ns,ns_per_operation,ns_per_value,checksum0,checksum1,final_state,address_sum,trace_hash,required_unique_payload_lines,payload_lines,required_line_visits,required_line_coverage,coverage_kind,residence,minor_faults,major_faults,pmu_status,cycles_raw,instructions_raw,cache_misses_raw,pmu_time_enabled_ns,pmu_time_running_ns,capacity_mode,requested_payload_bytes
bulk,decode,opaque,selected,scan,5,0,0,262144,4194304,256,4096,124196584364,124196584364,163840,163840,262144,425984,32,0,7168,64,4096,26917215,6.417564154,0.02506860998,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,74737218,209752364,103694,26923691,26923691,not_applicable,0
bulk,decode,opaque,selected,scan,5,1,0,262144,4194304,256,4096,124196584364,124196584364,163840,163840,262144,425984,32,0,7168,64,4096,26782132,6.385357857,0.02494280413,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,74741408,209752364,95507,26813708,26813708,not_applicable,0
bulk,decode,opaque,selected,scan,5,2,0,262144,4194304,256,4096,124196584364,124196584364,163840,163840,262144,425984,32,0,7168,64,4096,26835620,6.39811039,0.02499261871,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,74735921,209752364,88560,26836007,26836007,not_applicable,0
bulk,decode,opaque,selected,scan,5,3,0,262144,4194304,256,4096,124196584364,124196584364,163840,163840,262144,425984,32,0,7168,64,4096,26839785,6.399103403,0.02499649767,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,74748565,209752364,90146,26858044,26858044,not_applicable,0
bulk,decode,opaque,selected,scan,5,4,0,262144,4194304,256,4096,124196584364,124196584364,163840,163840,262144,425984,32,0,7168,64,4096,26923718,6.41911459,0.02507466637,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,74650284,209752364,83935,26872291,26872291,not_applicable,0
bulk,encode,opaque,selected,scan,5,0,0,262144,4194304,256,4096,124196584364,124196584364,163840,262144,163840,425984,32,0,7168,64,4096,25793551,6.149661779,0.02402211633,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,71887515,180392236,303622,25812195,25812195,not_applicable,0
bulk,encode,opaque,selected,scan,5,1,0,262144,4194304,256,4096,124196584364,124196584364,163840,262144,163840,425984,32,0,7168,64,4096,25813202,6.154346943,0.02404041775,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,71873859,180392236,339958,25816336,25816336,not_applicable,0
bulk,encode,opaque,selected,scan,5,2,0,262144,4194304,256,4096,124196584364,124196584364,163840,262144,163840,425984,32,0,7168,64,4096,25818428,6.155592918,0.02404528484,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,71931817,180392236,312514,25826375,25826375,not_applicable,0
bulk,encode,opaque,selected,scan,5,3,0,262144,4194304,256,4096,124196584364,124196584364,163840,262144,163840,425984,32,0,7168,64,4096,25787172,6.148140907,0.02401617542,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,71982594,180392236,317172,25816769,25816769,not_applicable,0
bulk,encode,opaque,selected,scan,5,4,0,262144,4194304,256,4096,124196584364,124196584364,163840,262144,163840,425984,32,0,7168,64,4096,25831130,6.158621311,0.0240571145,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,71945247,180392236,321791,25838988,25838988,not_applicable,0
