suite,operation,call,provider,layout,width,repetition,cpu,logical_values,operations,values_per_operation,passes,seed,data_seed,payload_bytes,input_bytes,output_bytes,allocation_bytes,hot_metadata_bytes,trace_bytes,audit_aux_bytes,payload_alignment,page_bytes,elapsed_ns,ns_per_operation,ns_per_value,checksum0,checksum1,final_state,address_sum,trace_hash,required_unique_payload_lines,payload_lines,required_line_visits,required_line_coverage,coverage_kind,residence,minor_faults,major_faults,pmu_status,cycles_raw,instructions_raw,cache_misses_raw,pmu_time_enabled_ns,pmu_time_running_ns,capacity_mode,requested_payload_bytes
capacity,dependent,opaque,selected,scan,6,0,0,1024,1048576,1,1,10723128554898435005,124196584364,768,768,0,768,32,0,13320,64,4096,10101839,9.633864403,9.633864403,32941865,0,13258603255803143942,536502848,839121904108269701,12,12,1310930,1,required_bytes_exact_trace,unestablished,3,0,available,39101255,58721215,0,36175076,36175076,fixed_logical,0
capacity,dependent,opaque,selected,scan,6,1,0,1024,1048576,1,1,12186166145150884479,124196584364,768,768,0,768,32,0,13320,64,4096,10126112,9.657012939,9.657012939,32964097,0,14932162707515870743,536752737,15331483081057015474,12,12,1310520,1,required_bytes_exact_trace,unestablished,0,0,available,39192627,58719818,0,10146727,10146727,fixed_logical,0
capacity,dependent,opaque,selected,scan,6,2,0,1024,1048576,1,1,1662609931548137281,124196584364,768,768,0,768,32,0,13320,64,4096,10132356,9.662967682,9.662967682,32958101,0,7422159232237728450,535671551,6179578873972515875,12,12,1311258,1,required_bytes_exact_trace,unestablished,0,0,available,39238781,58727173,0,10152779,10152779,fixed_logical,0
capacity,dependent,opaque,selected,scan,6,3,0,1024,1048576,1,1,1430291963782361849,124196584364,768,768,0,768,32,0,13320,64,4096,10140655,9.670882225,9.670882225,32965368,0,5186490940095548334,536211526,1885885480254368117,12,12,1310506,1,required_bytes_exact_trace,unestablished,0,0,available,39171656,58720213,0,10146621,10146621,fixed_logical,0
capacity,dependent,opaque,selected,scan,6,4,0,1024,1048576,1,1,678656302332983151,124196584364,768,768,0,768,32,0,13320,64,4096,10138953,9.669259071,9.669259071,32973361,0,9140967117441451068,536057692,14539408092935557854,12,12,1311574,1,required_bytes_exact_trace,unestablished,0,0,available,39251244,58724114,0,10158647,10158647,fixed_logical,0
capacity,independent,opaque,selected,scan,6,0,0,1024,1048576,1,1,16047773564640954524,124196584364,768,768,0,768,32,0,13320,64,4096,9135437,8.712231636,8.712231636,32986349,0,2536368530834903231,536971255,12647349066912223617,12,12,1310363,1,required_bytes_exact_trace,unestablished,0,0,available,35262309,41419826,0,9154130,9154130,fixed_logical,0
capacity,independent,opaque,selected,scan,6,1,0,1024,1048576,1,1,6547916387875995305,124196584364,768,768,0,768,32,0,13320,64,4096,9096387,8.674990654,8.674990654,32955274,0,5596339621991546811,536269420,17736111691341175802,12,12,1310739,1,required_bytes_exact_trace,unestablished,0,0,available,35236544,41419340,0,9116621,9116621,fixed_logical,0
capacity,independent,opaque,selected,scan,6,2,0,1024,1048576,1,1,4924242711286987153,124196584364,768,768,0,768,32,0,13320,64,4096,9094207,8.672911644,8.672911644,32971505,0,7930023764644803916,535851351,7090894975531352993,12,12,1310865,1,required_bytes_exact_trace,unestablished,0,0,available,35230219,41418332,0,9114033,9114033,fixed_logical,0
capacity,independent,opaque,selected,scan,6,3,0,1024,1048576,1,1,15111254592760746391,124196584364,768,768,0,768,32,0,13320,64,4096,9101972,8.680316925,8.680316925,32994836,0,3890073601116800313,536744870,14691723849663732051,12,12,1310733,1,required_bytes_exact_trace,unestablished,0,0,available,35252134,41417462,0,9122472,9122472,fixed_logical,0
capacity,independent,opaque,selected,scan,6,4,0,1024,1048576,1,1,4554930173571622138,124196584364,768,768,0,768,32,0,13320,64,4096,9128851,8.705950737,8.705950737,32985318,0,4826536169582227569,536197073,8596657518342283869,12,12,1310596,1,required_bytes_exact_trace,unestablished,0,0,available,35224501,41419971,0,9133444,9133444,fixed_logical,0
