footprint,layout,rows,phase,extension_phase,line_bytes,seed,rep,pattern,k,extension_denominator,compute_rounds,prefetch_extension,allocated_bytes,reserved_bytes,operations,extension_operations,useful_bytes,model_lines,model_pages,passes,elapsed_ns,ns_per_operation,checksum,logical_checksum,target_ns,calibration_batches,order_fingerprint
hot-control,split64+32,128,0,0,64,918273,0,random,32,1,0,0,12288,28672,1209088,1209088,116072448,2418176,2418176,9446,3248152,2.68644796739,12776325657789879264,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,0,random,8,0,0,0,12288,28672,2240000,0,143360000,2240000,2240000,17500,3294119,1.47058883929,14349554114017586180,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,0,random,1,0,0,0,12288,28672,1241344,0,79446016,1241344,1241344,9698,3187138,2.56748975304,12916922307709402222,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,0,random,8,8,0,0,12288,28672,1839360,229920,125076480,2069280,2069280,14370,3266012,1.77562413013,3747605888225805558,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,0,random,32,8,0,0,12288,28672,1580160,197520,107450880,1777680,1777680,12345,3276613,2.07359571183,12654680837293860403,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,0,random,8,1,0,0,12288,28672,1305472,1305472,125325312,2610944,2610944,10199,3316274,2.54028734435,10826455048884232496,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,0,random,32,0,0,0,12288,28672,2009600,0,128614400,2009600,2009600,15700,3289679,1.63698198646,3913752855059709388,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,32,8,0,0,12288,20480,1638912,204864,111446016,2547996,1664520,12804,3175498,1.93756467705,8176177972343827756,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,32,1,0,0,12288,20480,1336448,1336448,128299008,2672896,1357330,10441,3280711,2.45479883991,15981253075498160336,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,1,0,0,0,12288,20480,1197312,0,76627968,1795968,1206666,9354,3292713,2.75008769644,12234293201239020550,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,8,8,0,0,12288,20480,1889536,236192,128488448,2937638,1919060,14762,3314426,1.75409518527,13546893726846993358,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,8,0,0,0,12288,20480,2247680,0,143851520,3371520,2265240,17560,3319635,1.47691619804,10393173872117286696,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,1,1,0,0,12288,20480,935936,935936,89849856,1871872,950560,7312,3320049,3.5473034481,859914102575336704,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,8,1,0,0,12288,20480,1392896,1392896,133718016,2785792,1414660,10882,3212037,2.30601351429,14398338956169923744,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,1,8,0,0,12288,20480,1002496,125312,68169728,1558568,1018160,7832,3287416,3.27923103933,3036118944303110792,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,32,0,0,0,12288,20480,1975040,0,126402560,2962560,1990470,15430,3274448,1.65791477641,12494091906756281258,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,1,1,0,0,12288,28672,1091200,1091200,104755200,2182400,2182400,8525,3332386,3.05387280059,2152965402361365008,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,8,1,0,0,12288,28672,1300352,1300352,124833792,2600704,2600704,10159,3306873,2.54305987917,11346494190463632560,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,32,0,0,0,12288,28672,2018176,0,129163264,2018176,2018176,15767,3290345,1.63035582625,15790418850047812225,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,32,1,0,0,12288,28672,1212032,1212032,116355072,2424064,2424064,9469,3256092,2.68647362446,15705483364280895760,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,32,8,0,0,12288,28672,1572736,196592,106946048,1769328,1769328,12287,3284332,2.08829199561,1887298130062941749,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,8,0,0,0,12288,28672,2247680,0,143851520,2247680,2247680,17560,3301476,1.46883720103,10393173872117286696,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,1,8,0,0,12288,28672,1159808,144976,78866944,1304784,1304784,9061,3101963,2.67454871841,7924032865728865815,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,8,8,0,0,12288,28672,1851392,231424,125894656,2082816,2082816,14464,3284442,1.77403920942,6568015320795925888,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,1,0,0,0,12288,28672,1241472,0,79454208,1241472,1241472,9699,3287555,2.64811046886,12543536902449238037,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,1,1,0,0,16384,24576,981888,981888,94261248,1963776,981888,7671,3302114,3.36302511081,10488789464025123632,4137516438045164112,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,32,8,0,0,16384,24576,1512576,189072,102855168,1701648,1512576,11817,3191164,2.10975448506,6231995040921891715,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,8,1,0,0,16384,24576,1470976,1470976,141213696,2941952,1470976,11492,3312486,2.25189669988,11079428065511460672,4137516438045164112,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,1,8,0,0,16384,24576,1246208,155776,84742144,1401984,1246208,9736,3267332,2.62181915058,11103922573942698072,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,32,0,0,0,16384,24576,2018048,0,129155072,2018048,2018048,15766,3300073,1.63527973567,16163804255307976410,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,8,8,0,0,16384,24576,1955328,244416,132962304,2199744,1955328,15276,3294847,1.68506102301,9737420632352374116,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,8,0,0,0,16384,24576,2147584,0,137445376,2147584,2147584,16778,3167571,1.4749462652,7232655606212853510,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,1,0,0,0,16384,24576,1248640,0,79912960,1248640,1248640,9755,3293820,2.63792606356,10080698281589595293,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,32,1,0,0,16384,24576,1242880,1242880,119316480,2485760,1242880,9710,3183886,2.56170024459,16722764952849659488,4137516438045164112,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,1,8,0,0,20480,28672,1269504,158688,86326272,2539008,1269504,9918,3370783,2.65519683278,14994779639241479850,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,32,8,0,0,20480,28672,1584128,198016,107720704,3168256,1584128,12376,3194517,2.01657757454,6323863408383438280,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,8,0,0,0,20480,28672,2249216,0,143949824,4498432,2249216,17572,3400224,1.51173742317,5912549008995316476,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,32,0,0,0,20480,28672,2024320,0,129556480,4048640,2024320,15815,3304864,1.63257982928,16314663471269482961,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,32,1,0,0,20480,28672,1278080,1278080,122695680,2556160,1278080,9985,3266016,2.55540811217,10841652845277590096,4137516438045164112,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,8,8,0,0,20480,28672,1954688,244336,132918784,3909376,1954688,15271,3310204,1.69346923908,11353576478102750317,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,8,1,0,0,20480,28672,1470336,1470336,141152256,2940672,1470336,11487,3298154,2.24312946157,8838589948995191728,4137516438045164112,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,1,0,0,0,20480,28672,1281024,0,81985536,2562048,1281024,10008,3297581,2.5741758156,7847911119315814568,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,1,1,0,0,20480,28672,985088,985088,94568448,1970176,985088,7696,3294814,3.34469001754,3246235972896916736,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,32,0,0,0,16384,24576,1981696,0,126828544,2972544,1997178,15482,3334159,1.68247753439,11524794906937295254,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,8,1,0,0,16384,24576,1437440,1437440,137994240,2874880,1459900,11230,3314997,2.30618112756,15408021646542008672,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,1,1,0,0,16384,24576,936832,936832,89935872,1873664,951470,7319,3305943,3.52885362584,11375785095181933872,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,1,0,0,0,16384,24576,1197312,0,76627968,1795968,1206666,9354,3293014,2.7503390929,12234293201239020550,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,32,8,0,0,16384,24576,1612800,201600,109670400,2532600,1625400,12600,3170974,1.9661297123,4017708998862880616,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,8,8,0,0,16384,24576,1894656,236832,128836608,2975202,1909458,14802,3323175,1.75397275284,617646960843983750,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,32,1,0,0,16384,24576,1336576,1336576,128311296,2673152,1357460,10442,3299224,2.46841481517,1672025439833772832,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,8,0,0,0,16384,24576,2231552,0,142819328,3347328,2248986,17434,3283993,1.47161840728,2099502713769319158,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,1,8,0,0,16384,24576,1003648,125456,68248064,1576041,1011489,7841,3306653,3.29463417453,14884433680920074923,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,1,1,0,0,20480,36864,1079040,1079040,103587840,3237120,2174940,8430,3291075,3.05000278025,14917273409680909920,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,1,8,0,0,20480,36864,1250432,156304,85029376,2657168,1426274,9769,3298110,2.63757645358,11505340436215946115,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,32,1,0,0,20480,36864,1229056,1229056,117989376,3687168,2477316,9602,3331845,2.710897632,12592847413001174176,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,8,0,0,0,20480,36864,2243712,0,143597568,4487424,2278770,17529,3289294,1.46600544098,3521377361472824815,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,1,0,0,0,20480,36864,1250432,0,80027648,2500864,1269970,9769,3302691,2.64123998746,4853302607947296703,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,8,8,0,0,20480,36864,1860224,232528,126495232,3952976,2121818,14533,3310835,1.77980447516,17469203982117927223,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,32,8,0,0,20480,36864,1572352,196544,106919936,3341248,1793464,12284,3240593,2.06098443606,10235689266996988116,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,8,1,0,0,20480,36864,1288960,1288960,123740160,3866880,2598060,10070,3273043,2.53928981504,12042412678635058912,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,32,0,0,0,20480,36864,2017536,0,129122304,4035072,2049060,15762,3294557,1.63296070058,17657345876348633150,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,32,8,0,0,16384,24576,1650816,206352,112255488,2592297,1663713,12897,3190847,1.93289076433,7630469759322113003,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,32,1,0,0,16384,24576,1346432,1346432,129257472,2692864,1367470,10519,3337371,2.47867772008,6666141916249031984,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,1,0,0,0,16384,24576,1201408,0,76890112,1802112,1210794,9386,3311587,2.75642163195,285960232913766630,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,8,8,0,0,16384,24576,1883264,235408,128061952,2957313,1897977,14713,3301795,1.75323003042,14627825756233038835,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,8,0,0,0,16384,24576,2228224,0,142606336,3342336,2245632,17408,3286311,1.47485665714,11807523250533587968,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,1,1,0,0,16384,24576,932480,932480,89518080,1864960,947050,7285,3289874,3.52809068291,18274178791322766992,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,8,1,0,0,16384,24576,1433728,1433728,137637888,2867456,1456130,11201,3316792,2.31340393715,6100509385489559120,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,1,8,0,0,16384,24576,992640,124080,67499520,1558755,1000395,7755,3272567,3.29683168117,2099477265665532025,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,32,0,0,0,16384,24576,1996032,0,127746048,2994048,2011626,15594,3307825,1.65720038556,6599117665218009766,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,1,1,0,0,20480,36864,1083520,1083520,104017920,3250560,2183970,8465,3279543,3.02674892942,12156396151585240912,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,8,1,0,0,20480,36864,1293056,1293056,124133376,3879168,2606316,10102,3292922,2.54661979064,15315730180113449184,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,32,0,0,0,20480,36864,2024960,0,129597440,4049920,2056600,15820,3311890,1.6355335414,14447736444968662036,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,32,1,0,0,20480,36864,1221888,1221888,117301248,3665664,2462868,9546,3286608,2.68977844123,2252855766986603296,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,32,8,0,0,20480,36864,1602688,200336,108982784,3405712,1828066,12521,3272137,2.04165564352,14795576102751183299,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,8,0,0,0,20480,36864,2240896,0,143417344,4481792,2275910,17507,3311907,1.47793873522,11735856277196436885,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,1,8,0,0,20480,36864,1247744,155968,84846592,2651456,1423208,9748,3294346,2.6402419086,14603846173625615836,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,8,8,0,0,20480,36864,1852416,231552,125964288,3936384,2112912,14472,3287803,1.77487292271,15050212411821054936,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,1,0,0,0,20480,36864,1248640,0,79912960,2497280,1268150,9755,3294619,2.63856595976,10080698281589595293,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,1,1,0,0,20480,28672,968320,968320,92958720,1936640,968320,7565,3254800,3.36128552545,14633904800266966544,4137516438045164112,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,32,8,0,0,20480,28672,1517440,189680,103185920,3034880,1517440,11855,3240230,2.1353266027,5017257057444763557,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,8,1,0,0,20480,28672,1475712,1475712,141668352,2951424,1475712,11529,3321411,2.2507176197,16593583683506119888,4137516438045164112,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,1,8,0,0,20480,28672,1255296,156912,85360128,2510592,1255296,9807,3307767,2.63504942261,10290602452738817957,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,32,0,0,0,20480,28672,2024576,0,129572864,4049152,2024576,15817,3300786,1.6303591468,15567892660749154591,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,8,8,0,0,20480,28672,1960832,245104,133336576,3921664,1960832,15319,3300607,1.68326863291,6906526803124869757,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,8,0,0,0,20480,28672,2227200,0,142540800,4454400,2227200,17400,3303094,1.4830702227,14794606492614901448,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,1,0,0,0,20480,28672,1253632,0,80232448,2507264,1253632,9794,3306644,2.63765124056,13965411550152743694,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,32,1,0,0,20480,28672,1303936,1303936,125177856,2607872,1303936,10187,3358465,2.57563638093,16516490013470918000,4137516438045164112,3000000,1,12731324740478447990
larger,split64+32,11184800,0,0,64,12971,0,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,493714834,44.1415880481,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,307379976,27.4819376296,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,1976993762,176.75718493,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,422326691,37.7589846041,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,484460906,43.3142216222,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,298984375,26.7313116909,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,415393478,37.1391064659,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,2132124060,190.626927616,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,2013437767,180.015535995,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476265,11283179,1,2092913518,187.121228632,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476265,11283179,1,364135900,32.5563175023,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,2097081633,187.493887508,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,2078842596,185.863188971,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,330612551,29.5590936807,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476265,11283179,1,363226309,32.4749936521,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,330232037,29.5250730456,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,451705344,40.3856433731,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,468045017,41.8465253737,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,32,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,352584040,31.5234997497,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,32,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,465510689,41.6199385774,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,32,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,321236630,28.7208202203,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,1,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,2120572734,189.594157607,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,1,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,2125267565,190.013908608,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,1,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,2146373018,191.900884951,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,8,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,358496120,32.0520813962,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,8,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,331485848,29.6371725914,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,8,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,455379826,40.714167978,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,298818688,26.7164981046,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,2025277927,181.074129801,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,1972644262,176.368308955,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,422077425,37.7366984658,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,486770467,43.5207126636,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,411433204,36.7850300408,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,308290597,27.5633535691,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,496772006,44.4149207854,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,2131931411,190.609703437,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,453144698,40.5143317717,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,332017047,29.6846655282,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476265,11283179,1,361941615,32.3601329483,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476265,11283179,1,2099171009,187.680692458,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,331667649,29.6534268829,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,2102891494,188.013330055,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,2083678032,186.295511051,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,470536327,42.0692660575,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476265,11283179,1,363128714,32.4662679708,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,1,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,2134088094,190.802526107,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,32,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,354153022,31.6637778056,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
