suite,operation,call,provider,layout,width,repetition,cpu,logical_values,operations,values_per_operation,passes,seed,data_seed,payload_bytes,input_bytes,output_bytes,allocation_bytes,hot_metadata_bytes,trace_bytes,audit_aux_bytes,payload_alignment,page_bytes,elapsed_ns,ns_per_operation,ns_per_value,checksum0,checksum1,final_state,address_sum,trace_hash,required_unique_payload_lines,payload_lines,required_line_visits,required_line_coverage,coverage_kind,residence,minor_faults,major_faults,pmu_status,cycles_raw,instructions_raw,cache_misses_raw,pmu_time_enabled_ns,pmu_time_running_ns,capacity_mode,requested_payload_bytes
capacity,dependent,opaque,selected,scan,6,0,0,1024,1048576,1,1,10723128554898435005,124196584364,768,768,0,768,32,0,13320,64,4096,9866301,9.409237862,9.409237862,32941865,0,13258603255803143942,536502848,839121904108269701,12,12,1310930,1,required_bytes_exact_trace,unestablished,1,0,available,27477357,47711101,95,9941500,9941500,fixed_logical,0
capacity,dependent,opaque,selected,scan,6,1,0,1024,1048576,1,1,12186166145150884479,124196584364,768,768,0,768,32,0,13320,64,4096,9835667,9.380023003,9.380023003,32964097,0,14932162707515870743,536752737,15331483081057015474,12,12,1310520,1,required_bytes_exact_trace,unestablished,0,0,available,27466069,47709877,35,9880761,9880761,fixed_logical,0
capacity,dependent,opaque,selected,scan,6,2,0,1024,1048576,1,1,1662609931548137281,124196584364,768,768,0,768,32,0,13320,64,4096,9859067,9.402338982,9.402338982,32958101,0,7422159232237728450,535671551,6179578873972515875,12,12,1311258,1,required_bytes_exact_trace,unestablished,0,0,available,27514344,47716007,32,9895898,9895898,fixed_logical,0
capacity,dependent,opaque,selected,scan,6,3,0,1024,1048576,1,1,1430291963782361849,124196584364,768,768,0,768,32,0,13320,64,4096,9854047,9.397551537,9.397551537,32965368,0,5186490940095548334,536211526,1885885480254368117,12,12,1310506,1,required_bytes_exact_trace,unestablished,0,0,available,27518643,47710207,28,9900041,9900041,fixed_logical,0
capacity,dependent,opaque,selected,scan,6,4,0,1024,1048576,1,1,678656302332983151,124196584364,768,768,0,768,32,0,13320,64,4096,9919320,9.45980072,9.45980072,32973361,0,9140967117441451068,536057692,14539408092935557854,12,12,1311574,1,required_bytes_exact_trace,unestablished,0,0,available,27524958,47713457,42,9938789,9938789,fixed_logical,0
capacity,independent,opaque,selected,scan,6,0,0,1024,1048576,1,1,16047773564640954524,124196584364,768,768,0,768,32,0,13320,64,4096,5279943,5.035346031,5.035346031,32986349,0,2536368530834903231,536971255,12647349066912223617,12,12,1310363,1,required_bytes_exact_trace,unestablished,0,0,available,14742580,36963208,27,5315664,5315664,fixed_logical,0
capacity,independent,opaque,selected,scan,6,1,0,1024,1048576,1,1,6547916387875995305,124196584364,768,768,0,768,32,0,13320,64,4096,5282394,5.037683487,5.037683487,32955274,0,5596339621991546811,536269420,17736111691341175802,12,12,1310739,1,required_bytes_exact_trace,unestablished,0,0,available,14748074,36962803,30,5321167,5321167,fixed_logical,0
capacity,independent,opaque,selected,scan,6,2,0,1024,1048576,1,1,4924242711286987153,124196584364,768,768,0,768,32,0,13320,64,4096,5338694,5.091375351,5.091375351,32971505,0,7930023764644803916,535851351,7090894975531352993,12,12,1310865,1,required_bytes_exact_trace,unestablished,0,0,available,14758598,36961963,39,5366932,5366932,fixed_logical,0
capacity,independent,opaque,selected,scan,6,3,0,1024,1048576,1,1,15111254592760746391,124196584364,768,768,0,768,32,0,13320,64,4096,5282953,5.038216591,5.038216591,32994836,0,3890073601116800313,536744870,14691723849663732051,12,12,1310733,1,required_bytes_exact_trace,unestablished,0,0,available,14751873,36961238,31,5322577,5322577,fixed_logical,0
capacity,independent,opaque,selected,scan,6,4,0,1024,1048576,1,1,4554930173571622138,124196584364,768,768,0,768,32,0,13320,64,4096,5283528,5.038764954,5.038764954,32985318,0,4826536169582227569,536197073,8596657518342283869,12,12,1310596,1,required_bytes_exact_trace,unestablished,0,0,available,14745683,36963328,30,5334307,5334307,fixed_logical,0
