condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,mlp,base,16384,1,0,0,0,0,3,1.11119,1.11138,1.11138
isolated,mlp,base,16384,1,0,0,0,1,3,1.11081,1.11097,1.11097
isolated,mlp,base,16384,1,0,0,0,2,3,1.11039,1.11085,1.11085
isolated,mlp,base,16384,2,0,0,0,0,3,0.555987,0.556397,0.556397
isolated,mlp,base,16384,2,0,0,0,1,3,0.556019,0.556323,0.556323
isolated,mlp,base,16384,2,0,0,0,2,3,0.55547,0.556091,0.556091
isolated,mlp,base,16384,4,0,0,0,0,3,0.277827,0.277897,0.277897
isolated,mlp,base,16384,4,0,0,0,1,3,0.277848,0.277856,0.277856
isolated,mlp,base,16384,4,0,0,0,2,3,0.277654,0.277796,0.277796
isolated,mlp,base,16384,8,0,0,0,0,3,0.152123,0.152236,0.152236
isolated,mlp,base,16384,8,0,0,0,1,3,0.151887,0.152195,0.152195
isolated,mlp,base,16384,8,0,0,0,2,3,0.151921,0.151976,0.151976
isolated,mlp,base,16384,12,0,0,0,0,3,0.139567,0.139664,0.139664
isolated,mlp,base,16384,12,0,0,0,1,3,0.139416,0.139653,0.139653
isolated,mlp,base,16384,12,0,0,0,2,3,0.139635,0.139637,0.139637
isolated,mlp,base,16384,16,0,0,0,0,3,0.205932,0.20595,0.20595
isolated,mlp,base,16384,16,0,0,0,1,3,0.206018,0.206093,0.206093
isolated,mlp,base,16384,16,0,0,0,2,3,0.205986,0.206023,0.206023
isolated,mlp,base,16384,24,0,0,0,0,3,0.201115,0.201165,0.201165
isolated,mlp,base,16384,24,0,0,0,1,3,0.201147,0.201417,0.201417
isolated,mlp,base,16384,24,0,0,0,2,3,0.201208,0.201313,0.201313
isolated,mlp,base,16384,32,0,0,0,0,3,0.192935,0.19307,0.19307
isolated,mlp,base,16384,32,0,0,0,1,3,0.192896,0.192916,0.192916
isolated,mlp,base,16384,32,0,0,0,2,3,0.192908,0.192938,0.192938
isolated,mlp,base,16384,48,0,0,0,0,3,0.208996,0.209027,0.209027
isolated,mlp,base,16384,48,0,0,0,1,3,0.209003,0.209072,0.209072
isolated,mlp,base,16384,48,0,0,0,2,3,0.208977,0.209007,0.209007
