suite,operation,call,provider,layout,width,repetition,cpu,logical_values,operations,values_per_operation,passes,seed,data_seed,payload_bytes,input_bytes,output_bytes,allocation_bytes,hot_metadata_bytes,trace_bytes,audit_aux_bytes,payload_alignment,page_bytes,elapsed_ns,ns_per_operation,ns_per_value,checksum0,checksum1,final_state,address_sum,trace_hash,required_unique_payload_lines,payload_lines,required_line_visits,required_line_coverage,coverage_kind,residence,minor_faults,major_faults,pmu_status,cycles_raw,instructions_raw,cache_misses_raw,pmu_time_enabled_ns,pmu_time_running_ns,capacity_mode,requested_payload_bytes
bulk,decode,opaque,selected,scan,5,0,0,262144,4194304,256,4096,124196584364,124196584364,163840,163840,262144,425984,32,0,7168,64,4096,21951252,5.233586311,0.02044369653,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,85014575,180392283,0,45616959,45616959,not_applicable,0
bulk,decode,opaque,selected,scan,5,1,0,262144,4194304,256,4096,124196584364,124196584364,163840,163840,262144,425984,32,0,7168,64,4096,21987391,5.24220252,0.0204773536,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,84976016,180392283,0,21986550,21986550,not_applicable,0
bulk,decode,opaque,selected,scan,5,2,0,262144,4194304,256,4096,124196584364,124196584364,163840,163840,262144,425984,32,0,7168,64,4096,22007852,5.247080803,0.02049640939,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,84985298,180392284,0,21996058,21996058,not_applicable,0
bulk,decode,opaque,selected,scan,5,3,0,262144,4194304,256,4096,124196584364,124196584364,163840,163840,262144,425984,32,0,7168,64,4096,21978258,5.240025043,0.02046884783,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,85024143,180392283,0,21986586,21986586,not_applicable,0
bulk,decode,opaque,selected,scan,5,4,0,262144,4194304,256,4096,124196584364,124196584364,163840,163840,262144,425984,32,0,7168,64,4096,22038527,5.254394293,0.02052497771,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,84953633,180392283,0,21987645,21987645,not_applicable,0
bulk,encode,opaque,selected,scan,5,0,0,262144,4194304,256,4096,124196584364,124196584364,163840,262144,163840,425984,32,0,7168,64,4096,19272905,4.595018625,0.0179492915,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,74184985,142643545,0,19229242,19229242,not_applicable,0
bulk,encode,opaque,selected,scan,5,1,0,262144,4194304,256,4096,124196584364,124196584364,163840,262144,163840,425984,32,0,7168,64,4096,19187825,4.574733973,0.01787005458,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,74177993,142643545,0,19189753,19189753,not_applicable,0
bulk,encode,opaque,selected,scan,5,2,0,262144,4194304,256,4096,124196584364,124196584364,163840,262144,163840,425984,32,0,7168,64,4096,19210187,4.580065489,0.01789088082,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,74170277,142643544,0,19213549,19213549,not_applicable,0
bulk,encode,opaque,selected,scan,5,3,0,262144,4194304,256,4096,124196584364,124196584364,163840,262144,163840,425984,32,0,7168,64,4096,19151849,4.566156626,0.01783654932,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,74183737,142643544,0,19169329,19169329,not_applicable,0
bulk,encode,opaque,selected,scan,5,4,0,262144,4194304,256,4096,124196584364,124196584364,163840,262144,163840,425984,32,0,7168,64,4096,19192643,4.575882673,0.01787454169,4064332,0,0,0,0,2560,2560,0,1,full_sequential_extent,unestablished,0,0,available,74175716,142643546,0,19194203,19194203,not_applicable,0
